client_id,produit,revenus_annuels,cout_gestion_annuel,profit_annuel
CLI_0883,Crédit Consommation,581.99,164.18,417.81
CLI_0884,Compte Courant,41.64,15.0,26.64
CLI_0884,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0884,Compte Épargne,66.26,37.65,28.61
CLI_0884,Livret A,33.36,5.0,28.36
CLI_0884,Assurance Vie,267.75,118.22,149.53
CLI_0885,Compte Courant,43.22,22.97,20.26
CLI_0885,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0885,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0885,Compte Épargne,136.14,36.92,99.22
CLI_0885,Livret A,38.78,5.0,33.78
CLI_0885,Assurance Vie,503.33,115.01,388.31
CLI_0885,Assurance Habitation,230.5,52.05,178.44
CLI_0885,Assurance Auto,398.27,60.77,337.5
CLI_0886,Compte Courant,58.52,22.97,35.55
CLI_0886,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0886,Assurance Vie,315.21,78.76,236.45
CLI_0886,Crédit Consommation,1184.55,124.83,1059.73
CLI_0886,Assurance Auto,513.49,86.81,426.68
CLI_0887,Compte Courant,55.92,22.04,33.89
CLI_0887,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0887,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0887,Compte Épargne,52.29,25.89,26.4
CLI_0888,Compte Courant,46.74,24.26,22.48
CLI_0888,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0888,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0888,Assurance Habitation,175.51,80.06,95.45
CLI_0889,Compte Courant,39.07,23.89,15.17
CLI_0889,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0889,Livret A,65.91,5.0,60.91
CLI_0889,Assurance Vie,421.82,66.71,355.11
CLI_0889,Assurance Auto,204.6,97.27,107.33
CLI_0890,Compte Courant,42.18,18.15,24.04
CLI_0891,Compte Courant,59.57,19.66,39.9
CLI_0891,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0891,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0891,Assurance Vie,649.9,67.74,582.16
CLI_0891,Assurance Habitation,153.36,70.88,82.49
CLI_0892,Compte Courant,49.97,20.07,29.9
CLI_0893,Compte Courant,56.71,19.34,37.37
CLI_0893,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0893,Compte Épargne,81.1,38.32,42.78
CLI_0893,Crédit Immobilier,2923.81,380.89,2542.91
CLI_0893,Assurance Auto,239.06,107.6,131.47
CLI_0894,Compte Courant,54.75,15.33,39.42
CLI_0894,Livret A,41.52,5.0,36.52
CLI_0894,Assurance Vie,649.93,144.64,505.29
CLI_0894,Assurance Habitation,244.45,93.6,150.85
CLI_0894,Assurance Auto,357.49,70.77,286.72
CLI_0895,Compte Courant,30.1,18.3,11.8
CLI_0895,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0895,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0895,Compte Épargne,87.85,38.9,48.95
CLI_0895,Assurance Vie,323.64,88.22,235.42
CLI_0895,Crédit Consommation,322.64,171.62,151.01
CLI_0896,Compte Courant,57.45,17.38,40.08
CLI_0896,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0896,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0896,Assurance Auto,371.6,67.33,304.27
CLI_0897,Compte Courant,43.71,16.33,27.37
CLI_0897,Compte Épargne,102.33,34.69,67.64
CLI_0897,Livret A,53.2,5.0,48.2
CLI_0897,Crédit Immobilier,2358.27,406.14,1952.13
CLI_0897,Assurance Auto,455.43,95.39,360.04
CLI_0898,Compte Courant,34.1,23.45,10.65
CLI_0898,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0898,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0898,Compte Épargne,97.52,23.25,74.27
CLI_0898,Assurance Vie,273.7,146.56,127.14
CLI_0898,Crédit Immobilier,2485.37,572.58,1912.79
CLI_0898,Assurance Auto,364.23,83.16,281.08
CLI_0899,Compte Courant,51.03,15.1,35.93
CLI_0899,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0899,Compte Épargne,83.81,26.05,57.76
CLI_0899,Assurance Vie,720.86,102.91,617.95
CLI_0900,Compte Courant,40.94,17.66,23.28
CLI_0900,Compte Épargne,109.05,23.03,86.02
CLI_0900,Livret A,34.77,5.0,29.77
CLI_0900,Assurance Habitation,223.4,80.4,143.01
CLI_0900,Assurance Auto,349.3,90.35,258.95
CLI_0901,Compte Courant,49.51,24.56,24.95
CLI_0901,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0901,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0901,Assurance Vie,658.9,90.53,568.38
CLI_0901,Assurance Habitation,337.07,97.48,239.58
CLI_0902,Compte Courant,44.98,19.1,25.88
CLI_0902,Compte Épargne,57.8,37.85,19.95
CLI_0902,Livret A,34.79,5.0,29.79
CLI_0902,Assurance Vie,238.37,103.72,134.65
CLI_0903,Compte Courant,55.38,19.07,36.31
CLI_0903,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0903,Compte Épargne,128.31,36.73,91.58
CLI_0903,Livret A,47.26,5.0,42.26
CLI_0903,Crédit Consommation,831.86,144.07,687.79
CLI_0904,Compte Courant,58.18,22.26,35.92
CLI_0904,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0904,Compte Épargne,142.53,24.4,118.13
CLI_0904,Livret A,38.61,5.0,33.61
CLI_0904,Assurance Vie,242.55,99.99,142.56
CLI_0904,Crédit Immobilier,4558.73,398.05,4160.68
CLI_0904,Assurance Auto,251.31,64.11,187.21
CLI_0905,Compte Courant,43.43,16.64,26.78
CLI_0905,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0905,Compte Épargne,84.61,36.4,48.21
CLI_0905,Assurance Vie,430.43,110.99,319.44
CLI_0905,Crédit Consommation,751.94,166.22,585.72
CLI_0906,Compte Courant,34.68,24.2,10.48
CLI_0906,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0906,Compte Épargne,114.36,25.42,88.94
CLI_0906,Livret A,27.4,5.0,22.4
CLI_0906,Assurance Auto,259.89,106.96,152.93
CLI_0907,Compte Courant,47.64,18.81,28.84
CLI_0907,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0907,Livret A,39.97,5.0,34.97
CLI_0907,Crédit Immobilier,4495.15,562.43,3932.72
CLI_0907,Assurance Habitation,295.32,76.23,219.09
CLI_0908,Compte Courant,54.49,22.49,32.0
CLI_0908,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0908,Assurance Habitation,250.08,54.14,195.94
CLI_0909,Compte Courant,53.06,16.69,36.37
CLI_0909,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0909,Compte Épargne,51.64,36.87,14.77
CLI_0909,Livret A,54.7,5.0,49.7
CLI_0909,Assurance Habitation,372.92,74.23,298.69
CLI_0909,Assurance Auto,570.59,81.24,489.35
CLI_0910,Compte Courant,51.74,18.01,33.73
CLI_0910,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0910,Compte Épargne,50.12,27.59,22.52
CLI_0910,Livret A,64.27,5.0,59.27
CLI_0911,Compte Courant,34.5,20.05,14.45
CLI_0911,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0911,Compte Épargne,71.23,21.49,49.74
CLI_0911,Assurance Habitation,304.36,97.6,206.76
CLI_0911,Assurance Auto,324.28,94.84,229.44
CLI_0912,Compte Courant,58.61,21.5,37.1
CLI_0912,Compte Épargne,117.31,23.58,93.73
CLI_0912,Livret A,49.56,5.0,44.56
CLI_0912,Assurance Vie,420.25,97.1,323.15
CLI_0912,Assurance Habitation,350.21,73.03,277.17
CLI_0913,Compte Courant,31.89,24.06,7.83
CLI_0913,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0914,Compte Courant,46.34,24.24,22.1
CLI_0914,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0914,Assurance Vie,543.41,56.96,486.45
CLI_0914,Crédit Immobilier,3435.04,472.72,2962.32
CLI_0915,Compte Courant,36.43,19.71,16.72
CLI_0915,Assurance Habitation,264.86,81.14,183.72
CLI_0915,Assurance Auto,303.85,94.9,208.94
CLI_0916,Compte Courant,37.23,19.46,17.76
CLI_0916,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0916,Compte Épargne,62.27,20.75,41.52
CLI_0916,Livret A,39.24,5.0,34.24
CLI_0916,Crédit Immobilier,2461.0,422.08,2038.92
CLI_0916,Assurance Habitation,390.5,76.11,314.38
CLI_0916,Assurance Auto,421.27,116.5,304.77
CLI_0917,Compte Courant,57.63,23.84,33.79
CLI_0917,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0917,Assurance Auto,239.2,98.06,141.14
CLI_0918,Compte Courant,54.24,23.36,30.89
CLI_0918,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0918,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0918,Compte Épargne,107.79,20.35,87.44
CLI_0918,Livret A,78.42,5.0,73.42
CLI_0918,Crédit Immobilier,3152.69,418.08,2734.61
CLI_0919,Compte Courant,41.85,19.24,22.61
CLI_0919,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0919,Compte Épargne,74.22,26.55,47.67
CLI_0919,Livret A,79.12,5.0,74.12
CLI_0920,Compte Courant,41.05,20.27,20.78
CLI_0920,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0921,Compte Courant,55.45,20.27,35.17
CLI_0921,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0921,Compte Épargne,82.45,30.48,51.97
CLI_0921,Livret A,26.85,5.0,21.85
CLI_0921,Assurance Vie,278.0,119.41,158.59
CLI_0921,Assurance Habitation,379.37,86.28,293.08
CLI_0921,Assurance Auto,229.85,84.17,145.67
CLI_0922,Compte Courant,30.08,20.11,9.96
CLI_0922,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0922,Compte Épargne,69.32,37.36,31.96
CLI_0922,Livret A,26.26,5.0,21.26
CLI_0922,Crédit Immobilier,1505.02,435.34,1069.67
CLI_0922,Assurance Habitation,188.86,86.9,101.96
CLI_0923,Compte Courant,57.6,15.42,42.18
CLI_0923,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0923,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0923,Compte Épargne,89.56,39.94,49.62
CLI_0923,Assurance Vie,639.6,145.32,494.28
CLI_0924,Compte Courant,34.92,17.21,17.71
CLI_0924,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0924,Assurance Vie,292.89,80.24,212.65
CLI_0925,Compte Courant,51.73,16.65,35.08
CLI_0925,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0925,Assurance Vie,514.54,76.92,437.62
CLI_0925,Crédit Consommation,1046.28,80.79,965.49
CLI_0925,Assurance Auto,289.25,96.31,192.93
CLI_0926,Compte Courant,32.9,19.66,13.24
CLI_0926,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0926,Livret A,46.17,5.0,41.17
CLI_0926,Crédit Immobilier,4483.83,487.62,3996.21
CLI_0927,Compte Courant,49.19,24.52,24.67
CLI_0927,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0927,Livret A,78.94,5.0,73.94
CLI_0927,Assurance Vie,592.04,102.2,489.84
CLI_0927,Crédit Immobilier,3627.72,414.73,3212.99
CLI_0928,Compte Courant,59.62,22.05,37.57
CLI_0928,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0928,Crédit Immobilier,2518.52,317.33,2201.19
CLI_0928,Crédit Consommation,340.25,104.59,235.66
CLI_0929,Compte Courant,36.99,19.15,17.84
CLI_0929,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0929,Compte Épargne,71.48,32.62,38.87
CLI_0929,Livret A,32.68,5.0,27.68
CLI_0929,Assurance Vie,312.73,97.12,215.6
CLI_0929,Crédit Immobilier,4610.34,440.49,4169.85
CLI_0929,Assurance Auto,365.54,94.69,270.85
CLI_0930,Compte Courant,37.72,18.53,19.18
CLI_0930,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0930,Livret A,32.83,5.0,27.83
CLI_0930,Assurance Habitation,292.95,84.87,208.08
CLI_0931,Compte Courant,50.21,17.55,32.66
CLI_0931,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0931,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0931,Compte Épargne,127.96,25.12,102.85
CLI_0931,Assurance Vie,290.19,84.98,205.21
CLI_0932,Compte Courant,47.93,16.42,31.51
CLI_0932,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0932,Assurance Vie,588.85,136.31,452.55
CLI_0933,Compte Courant,38.79,19.5,19.29
CLI_0933,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0933,Compte Épargne,72.83,27.23,45.61
CLI_0933,Assurance Vie,213.18,145.38,67.81
CLI_0933,Assurance Habitation,253.97,89.44,164.53
CLI_0934,Compte Courant,34.28,23.12,11.16
CLI_0934,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0934,Livret A,71.61,5.0,66.61
CLI_0934,Assurance Habitation,328.87,95.16,233.71
CLI_0935,Compte Courant,35.02,19.76,15.25
CLI_0935,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0935,Compte Épargne,112.01,31.92,80.09
CLI_0935,Livret A,71.66,5.0,66.66
CLI_0935,Assurance Auto,286.28,70.54,215.74
CLI_0936,Compte Courant,37.6,23.92,13.69
CLI_0936,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0936,Livret A,76.46,5.0,71.46
CLI_0936,Assurance Auto,427.85,90.08,337.77
CLI_0937,Compte Courant,48.16,21.16,27.0
CLI_0937,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0937,Compte Épargne,67.03,33.73,33.3
CLI_0937,Livret A,47.14,5.0,42.14
CLI_0937,Assurance Habitation,279.35,51.52,227.83
CLI_0938,Compte Courant,52.94,23.35,29.58
CLI_0938,Crédit Immobilier,3667.98,524.62,3143.36
CLI_0938,Crédit Consommation,770.44,154.2,616.23
CLI_0938,Assurance Habitation,248.64,89.59,159.05
CLI_0938,Assurance Auto,387.31,100.81,286.5
CLI_0939,Compte Courant,48.64,22.02,26.62
CLI_0939,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0939,Compte Épargne,128.52,30.25,98.27
CLI_0939,Livret A,68.78,5.0,63.78
CLI_0939,Assurance Auto,398.9,117.4,281.5
CLI_0940,Compte Courant,52.58,16.71,35.87
CLI_0940,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0940,Assurance Vie,697.75,105.16,592.59
CLI_0941,Compte Courant,59.53,22.19,37.35
CLI_0941,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0941,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0941,Compte Épargne,58.44,27.9,30.54
CLI_0941,Livret A,51.04,5.0,46.04
CLI_0941,Assurance Vie,703.41,122.93,580.47
CLI_0941,Assurance Habitation,242.34,82.67,159.67
CLI_0941,Assurance Auto,430.76,67.56,363.2
CLI_0942,Compte Courant,37.05,18.41,18.63
CLI_0942,Livret A,31.73,5.0,26.73
CLI_0942,Crédit Consommation,435.12,86.98,348.14
CLI_0942,Assurance Auto,549.24,77.34,471.9
CLI_0943,Compte Courant,38.71,17.06,21.65
CLI_0943,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0943,Livret A,48.52,5.0,43.52
CLI_0944,Compte Courant,45.43,17.08,28.34
CLI_0944,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0944,Livret A,56.51,5.0,51.51
CLI_0944,Assurance Vie,633.8,87.38,546.42
CLI_0944,Crédit Consommation,826.91,140.28,686.63
CLI_0945,Compte Courant,35.87,22.3,13.57
CLI_0945,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0945,Compte Épargne,130.15,32.98,97.17
CLI_0945,Livret A,39.43,5.0,34.43
CLI_0945,Assurance Vie,756.08,95.54,660.54
CLI_0945,Assurance Habitation,216.47,70.41,146.06
CLI_0946,Compte Courant,50.76,23.46,27.3
CLI_0946,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0946,Compte Épargne,85.66,24.65,61.01
CLI_0946,Livret A,57.59,5.0,52.59
CLI_0946,Assurance Habitation,380.3,59.16,321.14
CLI_0947,Compte Courant,54.09,19.77,34.32
CLI_0947,Compte Épargne,129.95,30.11,99.84
CLI_0947,Livret A,42.64,5.0,37.64
CLI_0947,Assurance Vie,618.04,140.06,477.98
CLI_0947,Assurance Auto,328.1,87.64,240.46
CLI_0948,Compte Courant,36.88,16.83,20.05
CLI_0948,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0948,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0948,Livret A,66.67,5.0,61.67
CLI_0948,Assurance Vie,320.4,129.33,191.07
CLI_0948,Crédit Consommation,686.3,199.41,486.89
CLI_0949,Compte Courant,35.92,15.93,19.99
CLI_0949,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0949,Compte Épargne,57.54,36.71,20.83
CLI_0949,Assurance Habitation,259.44,50.16,209.29
CLI_0949,Assurance Auto,549.91,112.62,437.29
CLI_0950,Compte Courant,54.19,17.48,36.71
CLI_0950,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0950,Compte Épargne,87.28,34.9,52.38
CLI_0951,Compte Courant,44.68,16.54,28.14
CLI_0951,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0951,Compte Épargne,74.28,39.45,34.83
CLI_0951,Livret A,29.06,5.0,24.06
CLI_0951,Assurance Auto,490.43,88.68,401.75
CLI_0952,Compte Courant,52.46,21.61,30.85
CLI_0952,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0952,Livret A,46.35,5.0,41.35
CLI_0952,Assurance Auto,341.56,105.26,236.3
CLI_0953,Compte Courant,39.69,22.88,16.82
CLI_0953,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0953,Compte Épargne,117.98,31.55,86.43
CLI_0953,Crédit Immobilier,2790.8,361.52,2429.28
CLI_0954,Compte Courant,51.31,15.91,35.4
CLI_0954,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0954,Compte Épargne,147.05,39.57,107.48
CLI_0954,Crédit Consommation,417.2,92.47,324.73
CLI_0954,Assurance Auto,365.09,117.82,247.27
CLI_0955,Compte Courant,42.01,18.64,23.37
CLI_0955,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0955,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0955,Compte Épargne,120.36,23.57,96.78
CLI_0955,Livret A,41.8,5.0,36.8
CLI_0955,Assurance Vie,374.78,110.15,264.63
CLI_0955,Crédit Consommation,446.48,145.84,300.63
CLI_0955,Assurance Auto,543.02,90.85,452.17
CLI_0956,Compte Courant,50.5,15.75,34.75
CLI_0957,Compte Courant,43.47,15.95,27.52
CLI_0957,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0957,Livret A,55.97,5.0,50.97
CLI_0957,Assurance Vie,368.63,78.73,289.91
CLI_0957,Crédit Immobilier,1768.68,393.07,1375.61
CLI_0957,Assurance Habitation,276.67,79.23,197.44
CLI_0958,Compte Courant,32.0,21.51,10.49
CLI_0958,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0958,Compte Épargne,98.89,30.74,68.15
CLI_0958,Livret A,69.97,5.0,64.97
CLI_0958,Crédit Immobilier,2697.79,352.22,2345.58
CLI_0959,Compte Courant,46.55,24.45,22.1
CLI_0959,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0959,Assurance Habitation,279.47,91.6,187.87
CLI_0960,Compte Courant,52.71,20.18,32.53
CLI_0960,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0960,Crédit Consommation,882.8,128.8,754.0
CLI_0960,Assurance Habitation,282.66,75.36,207.29
CLI_0961,Compte Courant,51.27,19.1,32.17
CLI_0961,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0961,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0961,Livret A,25.99,5.0,20.99
CLI_0961,Assurance Vie,673.23,118.49,554.74
CLI_0961,Crédit Consommation,1155.11,131.45,1023.67
CLI_0961,Assurance Habitation,169.55,56.08,113.47
CLI_0961,Assurance Auto,509.33,64.07,445.26
CLI_0962,Compte Courant,57.23,17.82,39.42
CLI_0962,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0962,Compte Épargne,139.89,35.47,104.42
CLI_0962,Livret A,72.27,5.0,67.27
CLI_0962,Crédit Immobilier,2249.14,478.71,1770.43
CLI_0962,Assurance Habitation,173.4,60.11,113.28
CLI_0962,Assurance Auto,323.96,104.45,219.51
CLI_0963,Compte Courant,30.74,24.03,6.71
CLI_0963,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0963,Assurance Auto,228.32,82.59,145.73
CLI_0964,Compte Courant,32.43,22.69,9.74
CLI_0964,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0964,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0964,Compte Épargne,64.13,37.7,26.44
CLI_0965,Compte Courant,45.91,24.48,21.42
CLI_0965,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0965,Assurance Habitation,222.59,72.72,149.87
CLI_0966,Compte Courant,50.83,23.32,27.51
CLI_0966,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0966,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0966,Assurance Auto,368.54,113.55,255.0
CLI_0967,Compte Courant,33.54,22.09,11.45
CLI_0967,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0967,Livret A,40.89,5.0,35.89
CLI_0967,Assurance Auto,240.53,83.2,157.33
CLI_0968,Compte Courant,56.41,24.81,31.6
CLI_0968,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0968,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0968,Compte Épargne,89.28,37.73,51.55
CLI_0968,Crédit Consommation,758.69,166.04,592.65
CLI_0969,Compte Courant,31.36,20.57,10.79
CLI_0969,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0969,Assurance Vie,242.1,76.86,165.24
CLI_0969,Assurance Habitation,291.7,90.36,201.35
CLI_0970,Compte Courant,46.83,24.36,22.46
CLI_0970,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0970,Compte Épargne,131.03,23.12,107.91
CLI_0970,Livret A,43.34,5.0,38.34
CLI_0970,Crédit Consommation,901.64,192.61,709.03
CLI_0970,Assurance Auto,595.09,105.79,489.3
CLI_0971,Compte Courant,47.21,22.57,24.65
CLI_0971,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0971,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0971,Compte Épargne,77.32,25.67,51.65
CLI_0971,Livret A,59.26,5.0,54.26
CLI_0971,Assurance Vie,723.1,146.98,576.12
CLI_0971,Crédit Consommation,607.2,175.59,431.61
CLI_0971,Assurance Auto,540.61,97.39,443.22
CLI_0972,Compte Courant,40.43,21.19,19.24
CLI_0972,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0972,Compte Épargne,108.44,32.13,76.31
CLI_0972,Assurance Vie,571.56,134.71,436.85
CLI_0972,Assurance Auto,268.03,82.04,185.99
CLI_0973,Compte Courant,47.58,17.83,29.75
CLI_0973,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0973,Compte Épargne,147.82,25.26,122.55
CLI_0973,Livret A,48.18,5.0,43.18
CLI_0973,Assurance Vie,726.42,58.01,668.41
CLI_0973,Assurance Habitation,355.17,78.55,276.62
CLI_0973,Assurance Auto,212.72,114.17,98.55
CLI_0974,Compte Courant,31.18,20.15,11.02
CLI_0974,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0974,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0974,Livret A,22.94,5.0,17.94
CLI_0974,Assurance Vie,242.72,138.72,104.0
CLI_0974,Assurance Auto,506.33,71.82,434.51
CLI_0975,Compte Courant,48.61,22.95,25.67
CLI_0975,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0975,Livret A,73.38,5.0,68.38
CLI_0976,Compte Courant,44.05,23.97,20.07
CLI_0976,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0976,Assurance Habitation,276.96,84.41,192.55
CLI_0977,Compte Courant,59.37,17.36,42.01
CLI_0977,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0977,Compte Épargne,66.85,26.84,40.01
CLI_0977,Livret A,29.86,5.0,24.86
CLI_0977,Assurance Vie,370.5,124.3,246.2
CLI_0978,Compte Courant,44.33,18.75,25.58
CLI_0978,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0978,Compte Épargne,86.87,23.89,62.98
CLI_0978,Assurance Auto,378.96,97.48,281.49
CLI_0979,Compte Courant,34.17,24.73,9.45
CLI_0979,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0979,Compte Épargne,94.33,38.96,55.37
CLI_0979,Livret A,28.08,5.0,23.08
CLI_0980,Compte Courant,53.02,21.18,31.84
CLI_0980,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0980,Livret A,69.2,5.0,64.2
CLI_0980,Assurance Vie,560.41,146.28,414.12
CLI_0980,Assurance Habitation,306.73,89.23,217.5
CLI_0981,Compte Courant,56.33,22.15,34.18
CLI_0981,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0981,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0981,Compte Épargne,102.42,25.46,76.97
CLI_0981,Livret A,71.27,5.0,66.27
CLI_0981,Assurance Vie,488.35,112.07,376.28
CLI_0981,Crédit Consommation,371.3,139.68,231.62
CLI_0982,Compte Courant,50.94,20.84,30.1
CLI_0982,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0982,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0982,Compte Épargne,94.86,24.47,70.39
CLI_0982,Assurance Vie,385.8,120.06,265.74
CLI_0983,Compte Courant,36.73,21.22,15.51
CLI_0983,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0983,Livret A,55.38,5.0,50.38
CLI_0983,Assurance Vie,782.25,56.08,726.17
CLI_0983,Assurance Auto,243.25,90.37,152.88
CLI_0984,Compte Courant,45.81,15.4,30.41
CLI_0984,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0984,Livret A,69.55,5.0,64.55
CLI_0984,Assurance Auto,397.89,80.8,317.09
CLI_0985,Compte Courant,39.57,23.61,15.95
CLI_0985,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0985,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0985,Compte Épargne,69.67,23.21,46.46
CLI_0985,Assurance Vie,327.91,112.5,215.4
CLI_0986,Compte Courant,54.33,18.31,36.02
CLI_0986,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0986,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0986,Compte Épargne,67.35,24.18,43.16
CLI_0986,Assurance Vie,571.51,74.6,496.91
CLI_0986,Crédit Immobilier,4570.48,331.17,4239.31
CLI_0987,Compte Courant,30.97,15.88,15.09
CLI_0987,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0987,Compte Épargne,134.56,33.02,101.54
CLI_0987,Assurance Vie,774.65,83.63,691.02
CLI_0987,Assurance Habitation,203.17,78.1,125.07
CLI_0988,Compte Courant,46.13,20.91,25.22
CLI_0988,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0988,Carte Bancaire Premium,120.0,20.0,100.0
CLI_0988,Compte Épargne,84.75,20.12,64.64
CLI_0988,Assurance Auto,214.01,99.83,114.18
CLI_0989,Compte Courant,45.7,23.21,22.49
CLI_0989,Carte Bancaire Standard,45.0,10.0,35.0
CLI_0989,Livret A,38.02,5.0,33.02
CLI_0989,Assurance Auto,526.19,85.53,440.66
CLI_0990,Compte Courant,32.9,24.78,8.12
